,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Cardinality,Score,Roc_auc_score
1140,Titanic,Pclass,Ordinal,BinaryEncoder,LabelEncoder,3,0.7593220338983051,0.7539285714285715
1141,Titanic,Pclass,Ordinal,BinaryEncoder,OneHotEncoder,3,0.7966101694915254,0.7788095238095238
1142,Titanic,Pclass,Ordinal,BinaryEncoder,TargetEncoder,3,0.847457627118644,0.841309523809524
1143,Titanic,Pclass,Ordinal,BinaryEncoder,HelmertEncoder,3,0.8169491525423729,0.7933333333333332
1144,Titanic,Pclass,Ordinal,BinaryEncoder,BinaryEncoder,3,0.735593220338983,0.7313095238095237
1145,Titanic,Pclass,Ordinal,BinaryEncoder,SumEncoder,3,0.7898305084745763,0.7704761904761904
1146,Titanic,Pclass,Ordinal,BinaryEncoder,JamesSteinEncoder,3,0.9796610169491525,0.981547619047619
1147,Titanic,Pclass,Ordinal,BinaryEncoder,HashingEncoder,3,0.6237288135593221,0.6147619047619047
1148,Titanic,Pclass,Ordinal,BinaryEncoder,BaseNEncoder,3,0.735593220338983,0.7313095238095237
1149,Titanic,Pclass,Ordinal,BinaryEncoder,FrequencyEncoder,3,0.7288135593220338,0.7229761904761903
1150,Titanic,Pclass,Ordinal,SumEncoder,LabelEncoder,3,0.7593220338983051,0.7539285714285715
1151,Titanic,Pclass,Ordinal,SumEncoder,OneHotEncoder,3,0.7966101694915254,0.7788095238095238
1152,Titanic,Pclass,Ordinal,SumEncoder,TargetEncoder,3,0.847457627118644,0.841309523809524
1153,Titanic,Pclass,Ordinal,SumEncoder,HelmertEncoder,3,0.8169491525423729,0.7933333333333332
1154,Titanic,Pclass,Ordinal,SumEncoder,BinaryEncoder,3,0.735593220338983,0.7313095238095237
1155,Titanic,Pclass,Ordinal,SumEncoder,SumEncoder,3,0.7898305084745763,0.7704761904761904
1156,Titanic,Pclass,Ordinal,SumEncoder,JamesSteinEncoder,3,0.9796610169491525,0.981547619047619
1157,Titanic,Pclass,Ordinal,SumEncoder,HashingEncoder,3,0.6237288135593221,0.6147619047619047
1158,Titanic,Pclass,Ordinal,SumEncoder,BaseNEncoder,3,0.735593220338983,0.7313095238095237
1159,Titanic,Pclass,Ordinal,SumEncoder,FrequencyEncoder,3,0.7288135593220338,0.7229761904761903
1160,Titanic,Pclass,Ordinal,JamesSteinEncoder,LabelEncoder,3,0.7593220338983051,0.7539285714285715
1161,Titanic,Pclass,Ordinal,JamesSteinEncoder,OneHotEncoder,3,0.7966101694915254,0.7788095238095238
1162,Titanic,Pclass,Ordinal,JamesSteinEncoder,TargetEncoder,3,0.847457627118644,0.841309523809524
1163,Titanic,Pclass,Ordinal,JamesSteinEncoder,HelmertEncoder,3,0.8169491525423729,0.7933333333333332
1164,Titanic,Pclass,Ordinal,JamesSteinEncoder,BinaryEncoder,3,0.735593220338983,0.7313095238095237
1165,Titanic,Pclass,Ordinal,JamesSteinEncoder,SumEncoder,3,0.7898305084745763,0.7704761904761904
1166,Titanic,Pclass,Ordinal,JamesSteinEncoder,JamesSteinEncoder,3,0.9796610169491525,0.981547619047619
1167,Titanic,Pclass,Ordinal,JamesSteinEncoder,HashingEncoder,3,0.6237288135593221,0.6147619047619047
1168,Titanic,Pclass,Ordinal,JamesSteinEncoder,BaseNEncoder,3,0.735593220338983,0.7313095238095237
1169,Titanic,Pclass,Ordinal,JamesSteinEncoder,FrequencyEncoder,3,0.7288135593220338,0.7229761904761903
1170,Titanic,Pclass,Ordinal,HashingEncoder,LabelEncoder,3,0.7593220338983051,0.7539285714285715
1171,Titanic,Pclass,Ordinal,HashingEncoder,OneHotEncoder,3,0.7966101694915254,0.7788095238095238
1172,Titanic,Pclass,Ordinal,HashingEncoder,TargetEncoder,3,0.847457627118644,0.841309523809524
1173,Titanic,Pclass,Ordinal,HashingEncoder,HelmertEncoder,3,0.8169491525423729,0.7933333333333332
1174,Titanic,Pclass,Ordinal,HashingEncoder,BinaryEncoder,3,0.735593220338983,0.7313095238095237
1175,Titanic,Pclass,Ordinal,HashingEncoder,SumEncoder,3,0.7898305084745763,0.7704761904761904
1176,Titanic,Pclass,Ordinal,HashingEncoder,JamesSteinEncoder,3,0.9796610169491525,0.981547619047619
1177,Titanic,Pclass,Ordinal,HashingEncoder,HashingEncoder,3,0.6237288135593221,0.6147619047619047
1178,Titanic,Pclass,Ordinal,HashingEncoder,BaseNEncoder,3,0.735593220338983,0.7313095238095237
1179,Titanic,Pclass,Ordinal,HashingEncoder,FrequencyEncoder,3,0.7288135593220338,0.7229761904761903
1180,Titanic,Pclass,Ordinal,BaseNEncoder,LabelEncoder,3,0.7593220338983051,0.7539285714285715
1181,Titanic,Pclass,Ordinal,BaseNEncoder,OneHotEncoder,3,0.7966101694915254,0.7788095238095238
1182,Titanic,Pclass,Ordinal,BaseNEncoder,TargetEncoder,3,0.847457627118644,0.841309523809524
1183,Titanic,Pclass,Ordinal,BaseNEncoder,HelmertEncoder,3,0.8169491525423729,0.7933333333333332
1184,Titanic,Pclass,Ordinal,BaseNEncoder,BinaryEncoder,3,0.735593220338983,0.7313095238095237
1185,Titanic,Pclass,Ordinal,BaseNEncoder,SumEncoder,3,0.7898305084745763,0.7704761904761904
1186,Titanic,Pclass,Ordinal,BaseNEncoder,JamesSteinEncoder,3,0.9796610169491525,0.981547619047619
1187,Titanic,Pclass,Ordinal,BaseNEncoder,HashingEncoder,3,0.6237288135593221,0.6147619047619047
1188,Titanic,Pclass,Ordinal,BaseNEncoder,BaseNEncoder,3,0.735593220338983,0.7313095238095237
1189,Titanic,Pclass,Ordinal,BaseNEncoder,FrequencyEncoder,3,0.7288135593220338,0.7229761904761903
1190,Titanic,Pclass,Ordinal,FrequencyEncoder,LabelEncoder,3,0.7593220338983051,0.7539285714285715
1191,Titanic,Pclass,Ordinal,FrequencyEncoder,OneHotEncoder,3,0.8,0.7816666666666667
1192,Titanic,Pclass,Ordinal,FrequencyEncoder,TargetEncoder,3,0.847457627118644,0.841309523809524
1193,Titanic,Pclass,Ordinal,FrequencyEncoder,HelmertEncoder,3,0.8169491525423729,0.7933333333333332
1194,Titanic,Pclass,Ordinal,FrequencyEncoder,BinaryEncoder,3,0.735593220338983,0.7313095238095237
1195,Titanic,Pclass,Ordinal,FrequencyEncoder,SumEncoder,3,0.7932203389830509,0.7733333333333333
1196,Titanic,Pclass,Ordinal,FrequencyEncoder,JamesSteinEncoder,3,0.9796610169491525,0.981547619047619
1197,Titanic,Pclass,Ordinal,FrequencyEncoder,HashingEncoder,3,0.6237288135593221,0.6147619047619047
1198,Titanic,Pclass,Ordinal,FrequencyEncoder,BaseNEncoder,3,0.735593220338983,0.7313095238095237
1199,Titanic,Pclass,Ordinal,FrequencyEncoder,FrequencyEncoder,3,0.7423728813559322,0.7370238095238095
1200,Titanic,Sex,Nominal,LabelEncoder,LabelEncoder,2,0.7491525423728813,0.7414285714285714
1201,Titanic,Sex,Nominal,LabelEncoder,OneHotEncoder,2,0.8033898305084746,0.7845238095238094
1202,Titanic,Sex,Nominal,LabelEncoder,TargetEncoder,2,0.823728813559322,0.8213095238095238
1203,Titanic,Sex,Nominal,LabelEncoder,HelmertEncoder,2,0.823728813559322,0.8016666666666667
1204,Titanic,Sex,Nominal,LabelEncoder,BinaryEncoder,2,0.7559322033898305,0.748452380952381
1205,Titanic,Sex,Nominal,LabelEncoder,SumEncoder,2,0.8067796610169492,0.7886904761904762
1206,Titanic,Sex,Nominal,LabelEncoder,JamesSteinEncoder,2,0.9796610169491525,0.9789285714285715
1207,Titanic,Sex,Nominal,LabelEncoder,HashingEncoder,2,0.7389830508474576,0.7223809523809523
1208,Titanic,Sex,Nominal,LabelEncoder,BaseNEncoder,2,0.7559322033898305,0.748452380952381
1209,Titanic,Sex,Nominal,LabelEncoder,FrequencyEncoder,2,0.752542372881356,0.7429761904761905
1210,Titanic,Sex,Nominal,OneHotEncoder,LabelEncoder,2,0.7457627118644068,0.7385714285714285
1211,Titanic,Sex,Nominal,OneHotEncoder,OneHotEncoder,2,0.8,0.7803571428571429
1212,Titanic,Sex,Nominal,OneHotEncoder,TargetEncoder,2,0.8406779661016949,0.8355952380952381
1213,Titanic,Sex,Nominal,OneHotEncoder,HelmertEncoder,2,0.8203389830508474,0.7988095238095237
1214,Titanic,Sex,Nominal,OneHotEncoder,BinaryEncoder,2,0.7694915254237288,0.7625000000000001
1215,Titanic,Sex,Nominal,OneHotEncoder,SumEncoder,2,0.8033898305084746,0.7845238095238094
1216,Titanic,Sex,Nominal,OneHotEncoder,JamesSteinEncoder,2,0.9864406779661017,0.985952380952381
1217,Titanic,Sex,Nominal,OneHotEncoder,HashingEncoder,2,0.7322033898305085,0.7153571428571429
1218,Titanic,Sex,Nominal,OneHotEncoder,BaseNEncoder,2,0.7694915254237288,0.7625000000000001
1219,Titanic,Sex,Nominal,OneHotEncoder,FrequencyEncoder,2,0.7491525423728813,0.7427380952380953
1220,Titanic,Sex,Nominal,TargetEncoder,LabelEncoder,2,0.752542372881356,0.746904761904762
1221,Titanic,Sex,Nominal,TargetEncoder,OneHotEncoder,2,0.8033898305084746,0.7845238095238094
1222,Titanic,Sex,Nominal,TargetEncoder,TargetEncoder,2,0.8406779661016949,0.8329761904761904
1223,Titanic,Sex,Nominal,TargetEncoder,HelmertEncoder,2,0.823728813559322,0.8029761904761905
1224,Titanic,Sex,Nominal,TargetEncoder,BinaryEncoder,2,0.7694915254237288,0.7611904761904762
1225,Titanic,Sex,Nominal,TargetEncoder,SumEncoder,2,0.7898305084745763,0.7704761904761904
1226,Titanic,Sex,Nominal,TargetEncoder,JamesSteinEncoder,2,0.9864406779661017,0.9872619047619048
1227,Titanic,Sex,Nominal,TargetEncoder,HashingEncoder,2,0.752542372881356,0.7364285714285714
1228,Titanic,Sex,Nominal,TargetEncoder,BaseNEncoder,2,0.7694915254237288,0.7611904761904762
1229,Titanic,Sex,Nominal,TargetEncoder,FrequencyEncoder,2,0.7593220338983051,0.7513095238095239
1230,Titanic,Sex,Nominal,HelmertEncoder,LabelEncoder,2,0.752542372881356,0.7482142857142857
1231,Titanic,Sex,Nominal,HelmertEncoder,OneHotEncoder,2,0.8,0.7829761904761905
1232,Titanic,Sex,Nominal,HelmertEncoder,TargetEncoder,2,0.8406779661016949,0.8369047619047619
1233,Titanic,Sex,Nominal,HelmertEncoder,HelmertEncoder,2,0.8169491525423729,0.795952380952381
1234,Titanic,Sex,Nominal,HelmertEncoder,BinaryEncoder,2,0.7694915254237288,0.7625000000000001
1235,Titanic,Sex,Nominal,HelmertEncoder,SumEncoder,2,0.8,0.7816666666666667
1236,Titanic,Sex,Nominal,HelmertEncoder,JamesSteinEncoder,2,0.9864406779661017,0.985952380952381
1237,Titanic,Sex,Nominal,HelmertEncoder,HashingEncoder,2,0.7322033898305085,0.7205952380952381
1238,Titanic,Sex,Nominal,HelmertEncoder,BaseNEncoder,2,0.7694915254237288,0.7625000000000001
1239,Titanic,Sex,Nominal,HelmertEncoder,FrequencyEncoder,2,0.7491525423728813,0.7414285714285714
1240,Titanic,Sex,Nominal,BinaryEncoder,LabelEncoder,2,0.752542372881356,0.746904761904762
1241,Titanic,Sex,Nominal,BinaryEncoder,OneHotEncoder,2,0.7966101694915254,0.7761904761904761
1242,Titanic,Sex,Nominal,BinaryEncoder,TargetEncoder,2,0.8542372881355932,0.8457142857142859
1243,Titanic,Sex,Nominal,BinaryEncoder,HelmertEncoder,2,0.823728813559322,0.8029761904761905
1244,Titanic,Sex,Nominal,BinaryEncoder,BinaryEncoder,2,0.735593220338983,0.7247619047619047
1245,Titanic,Sex,Nominal,BinaryEncoder,SumEncoder,2,0.7762711864406779,0.7629761904761905
1246,Titanic,Sex,Nominal,BinaryEncoder,JamesSteinEncoder,2,0.9864406779661017,0.985952380952381
1247,Titanic,Sex,Nominal,BinaryEncoder,HashingEncoder,2,0.735593220338983,0.7182142857142857
1248,Titanic,Sex,Nominal,BinaryEncoder,BaseNEncoder,2,0.735593220338983,0.7247619047619047
1249,Titanic,Sex,Nominal,BinaryEncoder,FrequencyEncoder,2,0.7559322033898305,0.7471428571428571
1250,Titanic,Sex,Nominal,SumEncoder,LabelEncoder,2,0.7491525423728813,0.7414285714285714
1251,Titanic,Sex,Nominal,SumEncoder,OneHotEncoder,2,0.7898305084745763,0.7717857142857143
1252,Titanic,Sex,Nominal,SumEncoder,TargetEncoder,2,0.847457627118644,0.838690476190476
1253,Titanic,Sex,Nominal,SumEncoder,HelmertEncoder,2,0.8169491525423729,0.7933333333333332
1254,Titanic,Sex,Nominal,SumEncoder,BinaryEncoder,2,0.7593220338983051,0.7513095238095239
1255,Titanic,Sex,Nominal,SumEncoder,SumEncoder,2,0.7898305084745763,0.7704761904761904
1256,Titanic,Sex,Nominal,SumEncoder,JamesSteinEncoder,2,0.9830508474576272,0.9830952380952381
1257,Titanic,Sex,Nominal,SumEncoder,HashingEncoder,2,0.7389830508474576,0.7263095238095237
1258,Titanic,Sex,Nominal,SumEncoder,BaseNEncoder,2,0.7593220338983051,0.7513095238095239
1259,Titanic,Sex,Nominal,SumEncoder,FrequencyEncoder,2,0.7627118644067796,0.7541666666666668
1260,Titanic,Sex,Nominal,JamesSteinEncoder,LabelEncoder,2,0.752542372881356,0.746904761904762
1261,Titanic,Sex,Nominal,JamesSteinEncoder,OneHotEncoder,2,0.8033898305084746,0.7845238095238094
1262,Titanic,Sex,Nominal,JamesSteinEncoder,TargetEncoder,2,0.8406779661016949,0.8329761904761904
1263,Titanic,Sex,Nominal,JamesSteinEncoder,HelmertEncoder,2,0.823728813559322,0.8029761904761905
1264,Titanic,Sex,Nominal,JamesSteinEncoder,BinaryEncoder,2,0.7694915254237288,0.7611904761904762
1265,Titanic,Sex,Nominal,JamesSteinEncoder,SumEncoder,2,0.7898305084745763,0.7704761904761904
1266,Titanic,Sex,Nominal,JamesSteinEncoder,JamesSteinEncoder,2,0.9864406779661017,0.9872619047619048
1267,Titanic,Sex,Nominal,JamesSteinEncoder,HashingEncoder,2,0.752542372881356,0.7364285714285714
1268,Titanic,Sex,Nominal,JamesSteinEncoder,BaseNEncoder,2,0.7694915254237288,0.7611904761904762
1269,Titanic,Sex,Nominal,JamesSteinEncoder,FrequencyEncoder,2,0.7593220338983051,0.7513095238095239
1270,Titanic,Sex,Nominal,HashingEncoder,LabelEncoder,2,0.6983050847457627,0.6946428571428571
1271,Titanic,Sex,Nominal,HashingEncoder,OneHotEncoder,2,0.6711864406779661,0.6521428571428571
1272,Titanic,Sex,Nominal,HashingEncoder,TargetEncoder,2,0.7491525423728813,0.7440476190476192
1273,Titanic,Sex,Nominal,HashingEncoder,HelmertEncoder,2,0.6847457627118644,0.6504761904761905
1274,Titanic,Sex,Nominal,HashingEncoder,BinaryEncoder,2,0.6135593220338983,0.5930952380952381
1275,Titanic,Sex,Nominal,HashingEncoder,SumEncoder,2,0.6813559322033899,0.6580952380952381
1276,Titanic,Sex,Nominal,HashingEncoder,JamesSteinEncoder,2,0.9389830508474576,0.9341666666666666
1277,Titanic,Sex,Nominal,HashingEncoder,HashingEncoder,2,0.6338983050847458,0.6272619047619048
1278,Titanic,Sex,Nominal,HashingEncoder,BaseNEncoder,2,0.6135593220338983,0.5930952380952381
1279,Titanic,Sex,Nominal,HashingEncoder,FrequencyEncoder,2,0.6237288135593221,0.6042857142857143
1280,Titanic,Sex,Nominal,BaseNEncoder,LabelEncoder,2,0.752542372881356,0.746904761904762
1281,Titanic,Sex,Nominal,BaseNEncoder,OneHotEncoder,2,0.7966101694915254,0.7761904761904761
1282,Titanic,Sex,Nominal,BaseNEncoder,TargetEncoder,2,0.8542372881355932,0.8457142857142859
1283,Titanic,Sex,Nominal,BaseNEncoder,HelmertEncoder,2,0.823728813559322,0.8029761904761905
1284,Titanic,Sex,Nominal,BaseNEncoder,BinaryEncoder,2,0.735593220338983,0.7247619047619047
1285,Titanic,Sex,Nominal,BaseNEncoder,SumEncoder,2,0.7762711864406779,0.7629761904761905
1286,Titanic,Sex,Nominal,BaseNEncoder,JamesSteinEncoder,2,0.9864406779661017,0.985952380952381
1287,Titanic,Sex,Nominal,BaseNEncoder,HashingEncoder,2,0.735593220338983,0.7182142857142857
1288,Titanic,Sex,Nominal,BaseNEncoder,BaseNEncoder,2,0.735593220338983,0.7247619047619047
1289,Titanic,Sex,Nominal,BaseNEncoder,FrequencyEncoder,2,0.7559322033898305,0.7471428571428571
1290,Titanic,Sex,Nominal,FrequencyEncoder,LabelEncoder,2,0.7491525423728813,0.7414285714285714
1291,Titanic,Sex,Nominal,FrequencyEncoder,OneHotEncoder,2,0.8033898305084746,0.7845238095238094
1292,Titanic,Sex,Nominal,FrequencyEncoder,TargetEncoder,2,0.823728813559322,0.8213095238095238
1293,Titanic,Sex,Nominal,FrequencyEncoder,HelmertEncoder,2,0.823728813559322,0.8016666666666667
1294,Titanic,Sex,Nominal,FrequencyEncoder,BinaryEncoder,2,0.7559322033898305,0.748452380952381
1295,Titanic,Sex,Nominal,FrequencyEncoder,SumEncoder,2,0.8067796610169492,0.7886904761904762
1296,Titanic,Sex,Nominal,FrequencyEncoder,JamesSteinEncoder,2,0.9796610169491525,0.9789285714285715
1297,Titanic,Sex,Nominal,FrequencyEncoder,HashingEncoder,2,0.7389830508474576,0.7223809523809523
1298,Titanic,Sex,Nominal,FrequencyEncoder,BaseNEncoder,2,0.7559322033898305,0.748452380952381
1299,Titanic,Sex,Nominal,FrequencyEncoder,FrequencyEncoder,2,0.752542372881356,0.7429761904761905
1300,Titanic,Cabin,Nominal,LabelEncoder,LabelEncoder,145,0.7423728813559322,0.7317857142857144
1301,Titanic,Cabin,Nominal,LabelEncoder,OneHotEncoder,145,0.8135593220338984,0.794404761904762
1302,Titanic,Cabin,Nominal,LabelEncoder,TargetEncoder,145,0.8338983050847457,0.8233333333333334
1303,Titanic,Cabin,Nominal,LabelEncoder,HelmertEncoder,145,0.8135593220338984,0.794404761904762
1304,Titanic,Cabin,Nominal,LabelEncoder,BinaryEncoder,145,0.7559322033898305,0.7432142857142857
1305,Titanic,Cabin,Nominal,LabelEncoder,SumEncoder,145,0.8101694915254237,0.791547619047619
1306,Titanic,Cabin,Nominal,LabelEncoder,JamesSteinEncoder,145,0.9898305084745763,0.9901190476190477
1307,Titanic,Cabin,Nominal,LabelEncoder,HashingEncoder,145,0.6474576271186441,0.6347619047619047
1308,Titanic,Cabin,Nominal,LabelEncoder,BaseNEncoder,145,0.7559322033898305,0.7432142857142857
1309,Titanic,Cabin,Nominal,LabelEncoder,FrequencyEncoder,145,0.7694915254237288,0.7598809523809524
1310,Titanic,Cabin,Nominal,OneHotEncoder,LabelEncoder,145,0.7559322033898305,0.7419047619047618
1311,Titanic,Cabin,Nominal,OneHotEncoder,OneHotEncoder,145,0.8,0.7816666666666667
1312,Titanic,Cabin,Nominal,OneHotEncoder,TargetEncoder,145,0.8406779661016949,0.8277380952380953
1313,Titanic,Cabin,Nominal,OneHotEncoder,HelmertEncoder,145,0.8067796610169492,0.79
1314,Titanic,Cabin,Nominal,OneHotEncoder,BinaryEncoder,145,0.7694915254237288,0.7598809523809524
1315,Titanic,Cabin,Nominal,OneHotEncoder,SumEncoder,145,0.8033898305084746,0.7845238095238094
1316,Titanic,Cabin,Nominal,OneHotEncoder,JamesSteinEncoder,145,0.9898305084745763,0.9901190476190477
1317,Titanic,Cabin,Nominal,OneHotEncoder,HashingEncoder,145,0.6406779661016949,0.6264285714285714
1318,Titanic,Cabin,Nominal,OneHotEncoder,BaseNEncoder,145,0.7694915254237288,0.7598809523809524
1319,Titanic,Cabin,Nominal,OneHotEncoder,FrequencyEncoder,145,0.7389830508474576,0.7276190476190476
1320,Titanic,Cabin,Nominal,TargetEncoder,LabelEncoder,145,0.7457627118644068,0.7359523809523809
1321,Titanic,Cabin,Nominal,TargetEncoder,OneHotEncoder,145,0.8169491525423729,0.8011904761904762
1322,Titanic,Cabin,Nominal,TargetEncoder,TargetEncoder,145,0.847457627118644,0.8400000000000001
1323,Titanic,Cabin,Nominal,TargetEncoder,HelmertEncoder,145,0.8169491525423729,0.7985714285714286
1324,Titanic,Cabin,Nominal,TargetEncoder,BinaryEncoder,145,0.7593220338983051,0.7578571428571428
1325,Titanic,Cabin,Nominal,TargetEncoder,SumEncoder,145,0.8271186440677966,0.8071428571428572
1326,Titanic,Cabin,Nominal,TargetEncoder,JamesSteinEncoder,145,0.9898305084745763,0.9901190476190477
1327,Titanic,Cabin,Nominal,TargetEncoder,HashingEncoder,145,0.6338983050847458,0.6220238095238095
1328,Titanic,Cabin,Nominal,TargetEncoder,BaseNEncoder,145,0.7593220338983051,0.7578571428571428
1329,Titanic,Cabin,Nominal,TargetEncoder,FrequencyEncoder,145,0.7627118644067796,0.7567857142857143
1330,Titanic,Cabin,Nominal,HelmertEncoder,LabelEncoder,145,0.7728813559322034,0.7627380952380953
1331,Titanic,Cabin,Nominal,HelmertEncoder,OneHotEncoder,145,0.8203389830508474,0.8014285714285714
1332,Titanic,Cabin,Nominal,HelmertEncoder,TargetEncoder,145,0.8338983050847457,0.8259523809523809
1333,Titanic,Cabin,Nominal,HelmertEncoder,HelmertEncoder,145,0.823728813559322,0.8029761904761905
1334,Titanic,Cabin,Nominal,HelmertEncoder,BinaryEncoder,145,0.7627118644067796,0.7554761904761905
1335,Titanic,Cabin,Nominal,HelmertEncoder,SumEncoder,145,0.8271186440677966,0.808452380952381
1336,Titanic,Cabin,Nominal,HelmertEncoder,JamesSteinEncoder,145,0.9898305084745763,0.9901190476190477
1337,Titanic,Cabin,Nominal,HelmertEncoder,HashingEncoder,145,0.6576271186440678,0.6485714285714286
1338,Titanic,Cabin,Nominal,HelmertEncoder,BaseNEncoder,145,0.7627118644067796,0.7554761904761905
1339,Titanic,Cabin,Nominal,HelmertEncoder,FrequencyEncoder,145,0.7661016949152543,0.7544047619047619
1340,Titanic,Cabin,Nominal,BinaryEncoder,LabelEncoder,145,0.7559322033898305,0.7497619047619049
1341,Titanic,Cabin,Nominal,BinaryEncoder,OneHotEncoder,145,0.7966101694915254,0.7761904761904761
1342,Titanic,Cabin,Nominal,BinaryEncoder,TargetEncoder,145,0.8305084745762712,0.8230952380952381
1343,Titanic,Cabin,Nominal,BinaryEncoder,HelmertEncoder,145,0.8169491525423729,0.7933333333333332
1344,Titanic,Cabin,Nominal,BinaryEncoder,BinaryEncoder,145,0.7491525423728813,0.7335714285714285
1345,Titanic,Cabin,Nominal,BinaryEncoder,SumEncoder,145,0.8,0.7803571428571429
1346,Titanic,Cabin,Nominal,BinaryEncoder,JamesSteinEncoder,145,0.9864406779661017,0.985952380952381
1347,Titanic,Cabin,Nominal,BinaryEncoder,HashingEncoder,145,0.6406779661016949,0.6277380952380952
1348,Titanic,Cabin,Nominal,BinaryEncoder,BaseNEncoder,145,0.7491525423728813,0.7335714285714285
1349,Titanic,Cabin,Nominal,BinaryEncoder,FrequencyEncoder,145,0.7389830508474576,0.7276190476190476
1350,Titanic,Cabin,Nominal,SumEncoder,LabelEncoder,145,0.752542372881356,0.7403571428571429
1351,Titanic,Cabin,Nominal,SumEncoder,OneHotEncoder,145,0.7966101694915254,0.7788095238095238
1352,Titanic,Cabin,Nominal,SumEncoder,TargetEncoder,145,0.8372881355932204,0.8248809523809524
1353,Titanic,Cabin,Nominal,SumEncoder,HelmertEncoder,145,0.8067796610169492,0.7873809523809524
1354,Titanic,Cabin,Nominal,SumEncoder,BinaryEncoder,145,0.7661016949152543,0.7530952380952382
1355,Titanic,Cabin,Nominal,SumEncoder,SumEncoder,145,0.8033898305084746,0.7845238095238094
1356,Titanic,Cabin,Nominal,SumEncoder,JamesSteinEncoder,145,0.9898305084745763,0.9901190476190477
1357,Titanic,Cabin,Nominal,SumEncoder,HashingEncoder,145,0.6372881355932203,0.6209523809523809
1358,Titanic,Cabin,Nominal,SumEncoder,BaseNEncoder,145,0.7661016949152543,0.7530952380952382
1359,Titanic,Cabin,Nominal,SumEncoder,FrequencyEncoder,145,0.7322033898305085,0.7219047619047618
1360,Titanic,Cabin,Nominal,JamesSteinEncoder,LabelEncoder,145,0.7830508474576271,0.7739285714285714
1361,Titanic,Cabin,Nominal,JamesSteinEncoder,OneHotEncoder,145,0.864406779661017,0.8490476190476189
1362,Titanic,Cabin,Nominal,JamesSteinEncoder,TargetEncoder,145,0.8949152542372881,0.8878571428571429
1363,Titanic,Cabin,Nominal,JamesSteinEncoder,HelmertEncoder,145,0.8576271186440678,0.8420238095238095
1364,Titanic,Cabin,Nominal,JamesSteinEncoder,BinaryEncoder,145,0.8067796610169492,0.7991666666666666
1365,Titanic,Cabin,Nominal,JamesSteinEncoder,SumEncoder,145,0.8610169491525423,0.8461904761904762
1366,Titanic,Cabin,Nominal,JamesSteinEncoder,JamesSteinEncoder,145,0.9864406779661017,0.9872619047619048
1367,Titanic,Cabin,Nominal,JamesSteinEncoder,HashingEncoder,145,0.7254237288135593,0.7188095238095238
1368,Titanic,Cabin,Nominal,JamesSteinEncoder,BaseNEncoder,145,0.8067796610169492,0.7991666666666666
1369,Titanic,Cabin,Nominal,JamesSteinEncoder,FrequencyEncoder,145,0.8169491525423729,0.8077380952380954
1370,Titanic,Cabin,Nominal,HashingEncoder,LabelEncoder,145,0.7491525423728813,0.7388095238095238
1371,Titanic,Cabin,Nominal,HashingEncoder,OneHotEncoder,145,0.8135593220338984,0.7891666666666667
1372,Titanic,Cabin,Nominal,HashingEncoder,TargetEncoder,145,0.823728813559322,0.8200000000000001
1373,Titanic,Cabin,Nominal,HashingEncoder,HelmertEncoder,145,0.8101694915254237,0.785
1374,Titanic,Cabin,Nominal,HashingEncoder,BinaryEncoder,145,0.7762711864406779,0.766904761904762
1375,Titanic,Cabin,Nominal,HashingEncoder,SumEncoder,145,0.8067796610169492,0.7847619047619047
1376,Titanic,Cabin,Nominal,HashingEncoder,JamesSteinEncoder,145,0.9898305084745763,0.9901190476190477
1377,Titanic,Cabin,Nominal,HashingEncoder,HashingEncoder,145,0.6610169491525424,0.6357142857142858
1378,Titanic,Cabin,Nominal,HashingEncoder,BaseNEncoder,145,0.7762711864406779,0.766904761904762
1379,Titanic,Cabin,Nominal,HashingEncoder,FrequencyEncoder,145,0.7593220338983051,0.7526190476190477
1380,Titanic,Cabin,Nominal,BaseNEncoder,LabelEncoder,145,0.7559322033898305,0.7497619047619049
1381,Titanic,Cabin,Nominal,BaseNEncoder,OneHotEncoder,145,0.7966101694915254,0.7761904761904761
1382,Titanic,Cabin,Nominal,BaseNEncoder,TargetEncoder,145,0.8305084745762712,0.8230952380952381
1383,Titanic,Cabin,Nominal,BaseNEncoder,HelmertEncoder,145,0.8169491525423729,0.7933333333333332
1384,Titanic,Cabin,Nominal,BaseNEncoder,BinaryEncoder,145,0.7491525423728813,0.7335714285714285
1385,Titanic,Cabin,Nominal,BaseNEncoder,SumEncoder,145,0.8,0.7803571428571429
1386,Titanic,Cabin,Nominal,BaseNEncoder,JamesSteinEncoder,145,0.9864406779661017,0.985952380952381
1387,Titanic,Cabin,Nominal,BaseNEncoder,HashingEncoder,145,0.6406779661016949,0.6277380952380952
1388,Titanic,Cabin,Nominal,BaseNEncoder,BaseNEncoder,145,0.7491525423728813,0.7335714285714285
1389,Titanic,Cabin,Nominal,BaseNEncoder,FrequencyEncoder,145,0.7389830508474576,0.7276190476190476
1390,Titanic,Cabin,Nominal,FrequencyEncoder,LabelEncoder,145,0.7457627118644068,0.7320238095238095
1391,Titanic,Cabin,Nominal,FrequencyEncoder,OneHotEncoder,145,0.8,0.7829761904761905
1392,Titanic,Cabin,Nominal,FrequencyEncoder,TargetEncoder,145,0.8,0.7934523809523808
