,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Cardinality,Score,Roc_auc_score
335,Car1,maint,Ordinal,FrequencyEncoder,,5,0.7,0.0
336,Car1,maint,Ordinal,BaseNEncoder,,5,0.7,0.0
337,Car1,maint,Ordinal,HashingEncoder,,5,0.7,0.0
338,Car1,maint,Ordinal,TargetEncoder,,5,0.7,0.0
339,Car1,maint,Ordinal,OneHotEncoder,,5,0.7,0.0
340,Car1,safety,Ordinal,SumEncoder,,4,0.7,0.0
341,Car1,safety,Ordinal,BinaryEncoder,,4,0.7,0.0
342,Car1,safety,Ordinal,HelmertEncoder,,4,0.7,0.0
343,Car1,safety,Ordinal,LabelEncoder,,4,0.7,0.0
344,Car1,safety,Ordinal,JamesSteinEncoder,,4,0.7,0.0
345,Car1,safety,Ordinal,FrequencyEncoder,,4,0.7,0.0
346,Car1,safety,Ordinal,BaseNEncoder,,4,0.7,0.0
347,Car1,safety,Ordinal,HashingEncoder,,4,0.7,0.0
348,Car1,safety,Ordinal,TargetEncoder,,4,0.7,0.0
349,Car1,safety,Ordinal,OneHotEncoder,,4,0.7,0.0
350,Car1,lug_boot,Ordinal,SumEncoder,,4,0.7,0.0
351,Car1,lug_boot,Ordinal,BinaryEncoder,,4,0.7,0.0
352,Car1,lug_boot,Ordinal,HelmertEncoder,,4,0.7,0.0
353,Car1,lug_boot,Ordinal,LabelEncoder,,4,0.7,0.0
354,Car1,lug_boot,Ordinal,JamesSteinEncoder,,4,0.7,0.0
355,Car1,lug_boot,Ordinal,FrequencyEncoder,,4,0.7,0.0
356,Car1,lug_boot,Ordinal,BaseNEncoder,,4,0.7,0.0
357,Car1,lug_boot,Ordinal,HashingEncoder,,4,0.7,0.0
358,Car1,lug_boot,Ordinal,TargetEncoder,,4,0.7,0.0
359,Car1,lug_boot,Ordinal,OneHotEncoder,,4,0.7,0.0
360,Car1,buying,Nominal,SumEncoder,,4,0.9228070175438596,0.0
361,Car1,buying,Nominal,BinaryEncoder,,4,0.9228070175438596,0.0
362,Car1,buying,Nominal,HelmertEncoder,,4,0.9228070175438596,0.0
363,Car1,buying,Nominal,LabelEncoder,,4,0.9228070175438596,0.0
364,Car1,buying,Nominal,JamesSteinEncoder,,4,0.9228070175438596,0.0
365,Car1,buying,Nominal,FrequencyEncoder,,4,0.9228070175438596,0.0
366,Car1,buying,Nominal,BaseNEncoder,,4,0.9228070175438596,0.0
367,Car1,buying,Nominal,HashingEncoder,,4,0.7,0.0
368,Car1,buying,Nominal,TargetEncoder,,4,0.9228070175438596,0.0
369,Car1,buying,Nominal,OneHotEncoder,,4,0.9228070175438596,0.0
370,Heart,sex,Nominal,SumEncoder,,2,0.57,0.0
371,Heart,sex,Nominal,BinaryEncoder,,2,0.57,0.0
372,Heart,sex,Nominal,HelmertEncoder,,2,0.57,0.0
373,Heart,sex,Nominal,LabelEncoder,,2,0.57,0.0
374,Heart,sex,Nominal,JamesSteinEncoder,,2,0.57,0.0
375,Heart,sex,Nominal,FrequencyEncoder,,2,0.57,0.0
376,Heart,sex,Nominal,BaseNEncoder,,2,0.57,0.0
377,Heart,sex,Nominal,HashingEncoder,,2,0.57,0.0
378,Heart,sex,Nominal,TargetEncoder,,2,0.57,0.0
379,Heart,sex,Nominal,OneHotEncoder,,2,0.57,0.0
